scenario,member_id,arm,transactions_12w,activated,opted_out,evidence_label
A_personalisation_works,A-A-00055,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00056,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00057,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00058,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00059,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00060,A_holdout,14,0,0,CALCULATED
A_personalisation_works,A-A-00061,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00062,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00063,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00064,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00065,A_holdout,12,0,0,CALCULATED
A_personalisation_works,A-A-00066,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00067,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00068,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00069,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00070,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00071,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00072,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00073,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00074,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00075,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00076,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00077,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00078,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00079,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00080,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00081,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00082,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00083,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00084,A_holdout,15,0,0,CALCULATED
A_personalisation_works,A-A-00085,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00086,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00087,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00088,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00089,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00090,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00091,A_holdout,10,0,0,CALCULATED
A_personalisation_works,A-A-00092,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00093,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00094,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00095,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00096,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00097,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00098,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00099,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00100,A_holdout,12,0,0,CALCULATED
A_personalisation_works,A-A-00101,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00102,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00103,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00104,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00105,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00106,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00107,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00108,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00109,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00110,A_holdout,13,0,0,CALCULATED
A_personalisation_works,A-A-00111,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00112,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00113,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00114,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00115,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00116,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00117,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00118,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00119,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00120,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00121,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00122,A_holdout,11,0,0,CALCULATED
A_personalisation_works,A-A-00123,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00124,A_holdout,0,0,1,CALCULATED
A_personalisation_works,A-A-00125,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00126,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00127,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00128,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00129,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00130,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00131,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00132,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00133,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00134,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00135,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00136,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00137,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00138,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00139,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00140,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00141,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00142,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00143,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00144,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00145,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00146,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00147,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00148,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00149,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00150,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00151,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00152,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00153,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00154,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00155,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00156,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00157,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00158,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00159,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00160,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00161,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00162,A_holdout,14,0,0,CALCULATED
A_personalisation_works,A-A-00163,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00164,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00165,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00166,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00167,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00168,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00169,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00170,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00171,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00172,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00173,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00174,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00175,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00176,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00177,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00178,A_holdout,6,0,1,CALCULATED
A_personalisation_works,A-A-00179,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00180,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00181,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00182,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00183,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00184,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00185,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00186,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00187,A_holdout,13,0,0,CALCULATED
A_personalisation_works,A-A-00188,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00189,A_holdout,10,0,0,CALCULATED
A_personalisation_works,A-A-00190,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00191,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00192,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00193,A_holdout,12,0,0,CALCULATED
A_personalisation_works,A-A-00194,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00195,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00196,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00197,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00198,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00199,A_holdout,12,0,0,CALCULATED
A_personalisation_works,A-A-00200,A_holdout,0,0,1,CALCULATED
A_personalisation_works,A-A-00201,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00202,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00203,A_holdout,11,0,0,CALCULATED
A_personalisation_works,A-A-00204,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00205,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00206,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00207,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00208,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00209,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00210,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00211,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00212,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00213,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00214,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00215,A_holdout,12,0,0,CALCULATED
A_personalisation_works,A-A-00216,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00217,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00218,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00219,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00220,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00221,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00222,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00223,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00224,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00225,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00226,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00227,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00228,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00229,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00230,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00231,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00232,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00233,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00234,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00235,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00236,A_holdout,13,0,0,CALCULATED
A_personalisation_works,A-A-00237,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00238,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00239,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00240,A_holdout,18,0,0,CALCULATED
A_personalisation_works,A-A-00241,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00242,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00243,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00244,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00245,A_holdout,11,0,0,CALCULATED
A_personalisation_works,A-A-00246,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00247,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00248,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00249,A_holdout,26,0,0,CALCULATED
A_personalisation_works,A-A-00250,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00251,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00252,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00253,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00254,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00255,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00256,A_holdout,11,0,0,CALCULATED
A_personalisation_works,A-A-00257,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00258,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00259,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00260,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00261,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00262,A_holdout,15,0,0,CALCULATED
A_personalisation_works,A-A-00263,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00264,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00265,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00266,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00267,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00268,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00269,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00270,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00271,A_holdout,13,0,0,CALCULATED
A_personalisation_works,A-A-00272,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00273,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00274,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00275,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00276,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00277,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00278,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00279,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00280,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00281,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00282,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00283,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00284,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00285,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00286,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00287,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00288,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00289,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00290,A_holdout,6,0,0,CALCULATED
A_personalisation_works,A-A-00291,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00292,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00293,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00294,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00295,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00296,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00297,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00298,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00299,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00300,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00301,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00302,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00303,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00304,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00305,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00306,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00307,A_holdout,10,0,0,CALCULATED
A_personalisation_works,A-A-00308,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00309,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00310,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00311,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00312,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00313,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00314,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00315,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00316,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00317,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00318,A_holdout,12,0,0,CALCULATED
A_personalisation_works,A-A-00319,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00320,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00321,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00322,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00323,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00324,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00325,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00326,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00327,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00328,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00329,A_holdout,11,0,0,CALCULATED
A_personalisation_works,A-A-00330,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00331,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00332,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00333,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00334,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00335,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00336,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00337,A_holdout,13,0,0,CALCULATED
A_personalisation_works,A-A-00338,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00339,A_holdout,9,0,0,CALCULATED
A_personalisation_works,A-A-00340,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00341,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00342,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00343,A_holdout,14,0,0,CALCULATED
A_personalisation_works,A-A-00344,A_holdout,16,0,0,CALCULATED
A_personalisation_works,A-A-00345,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00346,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00347,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00348,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00349,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00350,A_holdout,11,0,0,CALCULATED
A_personalisation_works,A-A-00351,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00352,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00353,A_holdout,11,0,0,CALCULATED
A_personalisation_works,A-A-00354,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00355,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00356,A_holdout,10,0,0,CALCULATED
A_personalisation_works,A-A-00357,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00358,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00359,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00360,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00361,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00362,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00363,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00364,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00365,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00366,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00367,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00368,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00369,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00370,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00371,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00372,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00373,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00374,A_holdout,16,0,0,CALCULATED
A_personalisation_works,A-A-00375,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00376,A_holdout,8,0,0,CALCULATED
A_personalisation_works,A-A-00377,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00378,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00379,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00380,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00381,A_holdout,7,0,0,CALCULATED
A_personalisation_works,A-A-00382,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00383,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00384,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00385,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00386,A_holdout,14,0,0,CALCULATED
A_personalisation_works,A-A-00387,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00388,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00389,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00390,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00391,A_holdout,3,0,0,CALCULATED
A_personalisation_works,A-A-00392,A_holdout,0,0,0,CALCULATED
A_personalisation_works,A-A-00393,A_holdout,1,0,0,CALCULATED
A_personalisation_works,A-A-00394,A_holdout,2,0,0,CALCULATED
A_personalisation_works,A-A-00395,A_holdout,4,0,0,CALCULATED
A_personalisation_works,A-A-00396,A_holdout,5,0,0,CALCULATED
A_personalisation_works,A-A-00397,A_holdout,9,0,0,CALCULATED
